Time,Altitude,OrientX,OrientY,OrientZ,VelX,VelY,VelZ,Battery,TimeSinceStartup,Longitude,Latitude,State,Frame,Longitude Change,Latitude Change,RSSI,SNR
22:51:53.473119,143.7328643798828,78.10540008544922,-88.0985336303711,89.19229125976562,0.0012020310387015343,0.00011717807501554489,-0.0002661626785993576,14.573749542236328,30.20333480834961,0.0,0.0,4,29,0.0,0.0,-43,10.0
22:51:54.474088,143.7328643798828,78.06503295898438,-88.0981216430664,89.26538848876953,0.0007518744096159935,-0.0007878181058913469,-0.0008784886449575424,14.561249732971191,31.203338623046875,0.0,0.0,4,30,0.0,0.0,-43,9.25
22:51:55.476005,143.7328643798828,77.86773681640625,-88.09637451171875,89.50239562988281,0.00030375365167856216,0.0013336478732526302,-0.0013349149376153946,14.571249961853027,32.203346252441406,0.0,0.0,4,31,0.0,0.0,-42,10.0
22:51:56.518165,143.7328643798828,77.71823120117188,-88.10565185546875,89.69657135009766,0.001032356172800064,-0.0015413594665005803,0.0001504272222518921,14.5649995803833,33.25338363647461,0.0,0.0,4,32,0.0,0.0,-46,9.75
22:51:57.518104,143.7328643798828,77.73360443115234,-88.1045150756836,89.7182846069336,-1.1988915503025055e-05,-0.0006456389091908932,0.0003094784915447235,14.5625,34.25334548950195,0.0,0.0,4,33,0.0,0.0,-44,9.75
22:51:58.521463,143.7328643798828,77.75738525390625,-88.10607147216797,89.728759765625,0.0011200709268450737,-0.0007842360064387321,-1.1827796697616577e-06,14.574999809265137,35.253334045410156,0.0,0.0,4,34,0.0,0.0,-43,10.25
22:51:59.523177,143.7328643798828,77.7991943359375,-88.10823822021484,89.71906280517578,0.0009896950796246529,-0.0009744283743202686,0.00014432333409786224,14.563750267028809,36.253353118896484,0.0,0.0,4,35,0.0,0.0,-43,9.0
22:52:00.550111,143.7328643798828,77.73645782470703,-88.10348510742188,89.80425262451172,0.0011993339285254478,-5.7232799008488655e-05,-0.00020341016352176666,14.56624984741211,37.28649139404297,0.0,0.0,4,36,0.0,0.0,-40,10.0
22:52:01.566003,143.7328643798828,77.8160400390625,-88.09925842285156,89.56535339355469,-0.001077478751540184,-0.00025378470309078693,-0.000393841415643692,14.571249961853027,38.30315399169922,0.0,0.0,4,37,0.0,0.0,-45,9.25
22:52:02.569234,143.7328643798828,77.68467712402344,-88.10782623291016,89.6966781616211,-0.0025006644427776337,0.0029800066258758307,0.0009261351078748703,14.5625,39.303138732910156,0.0,0.0,4,38,0.0,0.0,-41,10.5
22:52:03.601027,143.7328643798828,77.51516723632812,-88.10348510742188,89.75775146484375,-5.233101546764374e-06,-0.0008624494075775146,0.00043039582669734955,14.569999694824219,40.33649826049805,0.0,0.0,4,39,0.0,0.0,-39,10.0
22:52:04.617146,143.7328643798828,77.4333267211914,-88.1031723022461,89.84168243408203,0.0012547532096505165,0.0008180888835340738,0.0009277984499931335,14.571249961853027,41.35315704345703,0.0,0.0,4,40,0.0,0.0,-41,10.0
22:52:05.618030,143.7328643798828,77.46128845214844,-88.10399627685547,89.75342559814453,0.001301879994571209,-0.0010390972020104527,0.0006289668381214142,14.571249961853027,42.353172302246094,0.0,0.0,4,41,0.0,0.0,-41,9.5
22:52:06.620155,143.7328643798828,77.45759582519531,-88.09700012207031,89.84795379638672,0.0008692527189850807,-0.0009165166411548853,0.0018652454018592834,14.571249961853027,43.35296630859375,0.0,0.0,4,42,0.0,0.0,-44,9.75
22:52:07.650332,143.7328643798828,77.67726135253906,-88.1041030883789,89.74382019042969,0.0001484537497162819,-0.0018960637971758842,0.00012747198343276978,14.572500228881836,44.38650131225586,0.0,0.0,4,43,0.0,0.0,-48,9.5
22:52:08.667670,143.7328643798828,77.72175598144531,-88.10647583007812,89.67355346679688,0.0005165887996554375,-0.0009623006917536259,0.0004032980650663376,14.569999694824219,45.403160095214844,0.0,0.0,4,44,0.0,0.0,-49,10.0
22:52:09.668772,143.7328643798828,77.81216430664062,-88.10565185546875,89.53931427001953,0.0005432674661278725,0.00022901920601725578,-0.0004398990422487259,14.572500228881836,46.40314483642578,0.0,0.0,4,45,0.0,0.0,-48,9.5
22:52:10.670942,143.7328643798828,77.95309448242188,-88.10462188720703,89.36190032958984,-0.0013923346996307373,-6.07524998486042e-05,-0.00017751939594745636,14.5649995803833,47.40314483642578,0.0,0.0,4,46,0.0,0.0,-49,10.0
22:52:11.699189,143.7328643798828,77.81005096435547,-88.10286712646484,89.46466827392578,0.0014223912730813026,-0.000557691790163517,-0.0009072273969650269,14.571249961853027,48.436485290527344,0.0,0.0,4,47,0.0,0.0,-44,9.75
22:52:12.701393,143.7328643798828,77.96666717529297,-88.09895324707031,89.28670501708984,-0.0006189467385411263,-0.0009170577395707369,0.00018420815467834473,14.5600004196167,49.436302185058594,0.0,0.0,4,48,0.0,0.0,-44,9.75
22:52:13.717957,143.7328643798828,77.72515106201172,-88.09998321533203,89.5487289428711,-0.00022743921726942062,-0.00015487405471503735,2.2813677787780762e-05,14.571249961853027,50.452938079833984,0.0,0.0,4,49,0.0,0.0,-56,9.75
22:52:14.717955,143.7328643798828,77.8309326171875,-88.10028839111328,89.46544647216797,0.00028524454683065414,-0.001100074965506792,0.0009792856872081757,14.569999694824219,51.4531364440918,0.0,0.0,4,50,0.0,0.0,-55,10.25
22:52:15.720188,143.7328643798828,77.70669555664062,-88.09565734863281,89.64675903320312,-0.00019434839487075806,0.0004322770982980728,0.0011203009635210037,14.5625,52.45314025878906,0.0,0.0,4,51,0.0,0.0,-45,10.5
22:52:16.723613,143.7328643798828,77.85845184326172,-88.09298706054688,89.73640441894531,-0.0013336753472685814,-0.003397486638277769,-0.0015002023428678513,14.5625,53.45314407348633,0.0,0.0,4,52,0.0,0.0,-36,9.75
22:52:17.750225,143.7328643798828,35.1290168762207,-87.6242904663086,132.6786346435547,0.030236411839723587,-0.001546607119962573,-0.0016348697245121002,14.5600004196167,54.48628234863281,0.0,0.0,4,53,0.0,0.0,-36,9.75
22:52:18.767140,143.7328643798828,55.88721466064453,-88.10740661621094,110.95808410644531,0.005749688483774662,-0.004137583076953888,0.0016133654862642288,14.567500114440918,55.503135681152344,0.0,0.0,4,54,0.0,0.0,-42,10.0
22:52:19.768879,143.7328643798828,77.19923400878906,-88.09976959228516,89.80240631103516,0.00037857890129089355,-0.0009896161500364542,0.00021065585315227509,14.568750381469727,56.50313186645508,0.0,0.0,4,55,0.0,0.0,-40,9.75
22:52:20.800852,143.7328643798828,77.32604217529297,-88.09884643554688,89.68258666992188,-0.0003520529717206955,-0.00019161123782396317,0.0010021459311246872,14.573749542236328,57.53653335571289,0.0,0.0,4,56,0.0,0.0,-39,11.0
22:52:21.800986,143.7328643798828,77.26498413085938,-88.0955581665039,89.74614715576172,0.0005795545876026154,-6.728433072566986e-05,0.0009469576179981232,14.568750381469727,58.536537170410156,0.0,0.0,4,57,0.0,0.0,-38,10.25
22:52:22.818241,143.7328643798828,77.22012329101562,-88.09545135498047,89.79061126708984,0.000737304799258709,-0.0012246507685631514,0.00028023310005664825,14.55875015258789,59.553138732910156,0.0,0.0,4,58,0.0,0.0,-37,10.0
22:52:23.819128,143.7328643798828,38.10587692260742,-87.59709930419922,133.41500854492188,0.003424837253987789,0.0046039754524827,0.003754653036594391,14.567500114440918,60.553157806396484,0.0,0.0,4,59,0.0,0.0,-39,9.75
22:52:24.819948,143.7328643798828,37.655696868896484,-87.5970230102539,133.785888671875,0.0004930710420012474,0.0003346940502524376,-0.0015069469809532166,14.563750267028809,61.55315399169922,0.0,0.0,4,60,0.0,0.0,-42,9.75
22:52:25.850202,143.7328643798828,79.16006469726562,-88.09226989746094,91.99319458007812,0.0004878947511315346,0.01118285022675991,0.00041694752871990204,14.572500228881836,62.58647918701172,0.0,0.0,4,61,0.0,0.0,-43,9.75
22:52:26.867116,143.7328643798828,34.67825698852539,-87.59880828857422,134.12249755859375,-0.00032685138285160065,1.0806834325194359e-05,-0.0013096891343593597,14.5649995803833,63.60294723510742,0.0,0.0,4,62,0.0,0.0,-42,9.75
22:52:27.868956,143.7328643798828,35.10096740722656,-87.59286499023438,133.72808837890625,0.0013611037284135818,-0.0005652138497680426,1.524016261100769e-05,14.5625,64.6031494140625,0.0,0.0,4,63,0.0,0.0,-42,10.5
22:52:28.901238,143.7328643798828,35.32707214355469,-87.59954071044922,133.5226593017578,0.0016503557562828064,-0.0006047405768185854,9.32794064283371e-05,14.561249732971191,65.6364974975586,0.0,0.0,4,64,0.0,0.0,-42,10.0
22:52:29.901505,143.7328643798828,36.31547927856445,-87.60125732421875,133.2012176513672,0.034337423741817474,-0.0005025865975767374,-0.002306334674358368,14.568750381469727,66.6366958618164,0.0,0.0,4,65,0.0,0.0,-41,9.5
22:52:30.904175,143.7328643798828,42.50051498413086,-87.80268859863281,127.21318054199219,-0.0008743889629840851,0.04424501955509186,-0.0005048327147960663,14.557499885559082,67.63651275634766,0.0,0.0,4,66,0.0,0.0,-41,9.5
22:52:31.906393,143.7328643798828,36.72282409667969,-87.59579467773438,133.18447875976562,0.00017898157238960266,-0.0006412097718566656,0.0017028339207172394,14.569999694824219,68.63648223876953,0.0,0.0,4,67,0.0,0.0,-39,10.0
22:52:32.916127,143.7328643798828,36.71657180786133,-87.59474182128906,133.19471740722656,-3.7894584238529205e-05,-0.0007206748705357313,-0.0007911231368780136,14.5600004196167,69.65314483642578,0.0,0.0,4,68,0.0,0.0,-39,9.75
22:52:33.919021,143.7328643798828,39.297950744628906,-87.68547058105469,130.62132263183594,-0.0002057235687971115,0.01186366006731987,0.001106075942516327,14.573749542236328,70.65315246582031,0.0,0.0,4,69,0.0,0.0,-40,9.5
22:52:34.921072,143.7328643798828,29.2667236328125,-87.7336654663086,131.76535034179688,-0.17050719261169434,-0.006784895434975624,0.006479423493146896,14.567500114440918,71.65314483642578,0.0,0.0,4,70,0.0,0.0,-37,9.75
22:52:35.949020,143.7328643798828,29.91617202758789,-87.72066497802734,131.43115234375,0.0010561533272266388,-0.0016267868923023343,0.001407986506819725,14.574999809265137,72.68647003173828,0.0,0.0,4,71,0.0,0.0,-41,9.75
22:52:36.967221,143.7328643798828,73.83614349365234,-88.11445617675781,94.14114379882812,0.23604300618171692,0.10581675916910172,-0.02066446840763092,14.563750267028809,73.70313262939453,0.0,0.0,4,72,0.0,0.0,-41,10.0
22:52:38.001221,143.7328643798828,78.37559509277344,-88.09196472167969,89.68448638916016,0.002039015293121338,-0.00020913127809762955,0.0007083769887685776,14.567500114440918,74.73668670654297,0.0,0.0,4,73,0.0,0.0,-44,9.5
22:52:39.002280,143.7328643798828,78.31060028076172,-88.08653259277344,89.77113342285156,0.0015846677124500275,0.0009046413470059633,9.63360071182251e-06,14.552499771118164,75.73651123046875,0.0,0.0,4,74,0.0,0.0,-42,9.25
22:52:40.016564,143.7328643798828,87.61450958251953,-88.08715057373047,96.05485534667969,0.3503413796424866,0.011661718599498272,-0.002967279404401779,14.567500114440918,76.75294494628906,0.0,0.0,4,75,0.0,0.0,-35,9.5
22:52:41.020629,143.7328643798828,88.43485260009766,-88.09309387207031,96.70933532714844,0.0008926019072532654,-0.0006473544053733349,-0.003010028973221779,14.568750381469727,77.7531509399414,0.0,0.0,4,76,0.0,0.0,-43,9.75
22:52:42.050206,143.7328643798828,58.43394470214844,-87.74231719970703,128.3690185546875,-0.00011671427637338638,0.16534854471683502,-0.0008589755743741989,14.5625,78.78668212890625,0.0,0.0,4,77,0.0,0.0,-39,9.75
22:52:43.053693,143.7328643798828,58.18702697753906,-87.70270538330078,129.56661987304688,0.001460033468902111,-0.09742768108844757,-0.006585793569684029,14.557499885559082,79.7864990234375,0.0,0.0,4,78,0.0,0.0,-41,9.75
22:52:44.067842,143.7328643798828,90.71370697021484,-88.06082916259766,97.11290740966797,0.001930885948240757,-0.0027329123113304377,-0.0022956151515245438,14.56624984741211,80.80319213867188,0.0,0.0,4,79,0.0,0.0,-43,11.0
22:52:45.068360,143.7328643798828,90.73602294921875,-88.06043243408203,97.10235595703125,-0.0009276159107685089,-5.564885213971138e-05,0.00044968724250793457,14.557499885559082,81.80318450927734,0.0,0.0,4,80,0.0,0.0,-40,10.75
22:52:46.100226,143.7328643798828,91.14559173583984,-88.05317687988281,96.71128845214844,-0.00017482787370681763,0.00048718112520873547,-0.00047629140317440033,14.55875015258789,82.83650970458984,0.0,0.0,4,81,0.0,0.0,-42,9.5
22:52:47.103186,143.7328643798828,97.55023956298828,-88.06507110595703,96.61744689941406,0.051327262073755264,-0.0003271624445915222,-0.0012517143040895462,14.5600004196167,83.83670806884766,0.0,0.0,4,82,0.0,0.0,-58,12.5
22:52:48.103273,143.7328643798828,98.52497863769531,-88.05297088623047,95.71788024902344,-0.00017588771879673004,-0.0010285950265824795,-0.00014298781752586365,14.563750267028809,84.83651733398438,0.0,0.0,4,83,0.0,0.0,-50,9.5
22:52:49.117216,143.7328643798828,99.23977661132812,-88.02552795410156,95.0185775756836,0.001016528345644474,0.0008658834267407656,0.0008083134889602661,14.561249732971191,85.85314178466797,0.0,0.0,4,84,0.0,0.0,-46,10.0
22:52:50.151168,143.7328643798828,99.52369689941406,-88.02473449707031,94.75080108642578,0.00019908230751752853,0.000556181650608778,0.001956712454557419,14.5600004196167,86.88668060302734,0.0,0.0,4,85,0.0,0.0,-46,9.5
22:52:51.151303,143.7328643798828,99.71904754638672,-88.0121841430664,94.5793228149414,0.0003871787339448929,-0.00519556226208806,0.00459744967520237,14.563750267028809,87.88668823242188,0.0,0.0,4,86,0.0,0.0,-45,10.25
22:52:52.154243,143.7328643798828,100.42310333251953,-88.01316833496094,95.17255401611328,-0.00010782666504383087,-0.0011064046993851662,0.0015819482505321503,14.563750267028809,88.88670349121094,0.0,0.0,4,87,0.0,0.0,-49,9.75
22:52:53.167032,143.7328643798828,100.64774322509766,-88.01012420654297,94.96407318115234,0.0004461798816919327,-0.0005415438208729029,0.0006958972662687302,14.5600004196167,89.9029312133789,0.0,0.0,4,88,0.0,0.0,-47,10.25
22:52:54.166887,143.7328643798828,100.6319351196289,-88.01119995117188,94.99118041992188,0.00018780585378408432,0.0003042193129658699,-0.00016874447464942932,14.56624984741211,90.90294647216797,0.0,0.0,4,89,0.0,0.0,-48,9.25
22:52:55.170002,143.7328643798828,100.50697326660156,-88.0111083984375,95.120361328125,-0.0003408854827284813,-0.0010007616365328431,-0.00031363964080810547,14.5649995803833,91.90313720703125,0.0,0.0,4,90,0.0,0.0,-43,9.5
22:52:56.173032,143.7328643798828,100.58145141601562,-88.0079574584961,95.0657730102539,0.0004503689706325531,0.0008544283919036388,0.0009179096668958664,14.5600004196167,92.90312957763672,0.0,0.0,4,91,0.0,0.0,-44,9.75
22:52:57.201319,143.7328643798828,100.55367279052734,-88.0116958618164,95.11964416503906,0.0008815815672278404,0.00040742638520896435,-0.00023957900702953339,14.563750267028809,93.9366683959961,0.0,0.0,4,92,0.0,0.0,-44,9.5
22:52:58.202160,143.7328643798828,100.62689971923828,-88.02017974853516,95.12405395507812,-6.588734686374664e-05,0.00025871023535728455,-0.00013604015111923218,14.561249732971191,94.93668365478516,0.0,0.0,4,93,0.0,0.0,-44,9.25
22:52:59.204969,143.7328643798828,100.65901184082031,-88.01534271240234,95.08370971679688,0.00044432468712329865,-0.000149094732478261,0.0013720225542783737,14.556249618530273,95.93669128417969,0.0,0.0,4,94,0.0,0.0,-44,10.0
22:53:00.216243,143.7328643798828,100.77778625488281,-87.99972534179688,95.07820892333984,-0.001010366715490818,0.00018049217760562897,-0.00021118111908435822,14.557499885559082,96.9531478881836,0.0,0.0,4,95,0.0,0.0,-41,10.25
22:53:01.218473,143.7328643798828,100.9462890625,-87.99269104003906,94.93250274658203,-0.000705634243786335,0.00023318640887737274,0.0001243874430656433,14.552499771118164,97.95315551757812,0.0,0.0,4,96,0.0,0.0,-39,10.0
22:53:02.249209,143.7328643798828,101.10137176513672,-87.98529815673828,94.780029296875,0.0010938085615634918,-0.0010944884270429611,-0.00351782888174057,14.557499885559082,98.9866943359375,0.0,0.0,4,97,0.0,0.0,-41,10.25
22:53:03.250948,143.7328643798828,101.18189239501953,-87.98704528808594,94.61705017089844,-0.0003647422417998314,-7.405015639960766e-05,-0.0001245737075805664,14.556249618530273,99.98668670654297,0.0,0.0,4,98,0.0,0.0,-40,9.75
22:53:04.267056,143.7328643798828,100.95793151855469,-87.98102569580078,94.83638000488281,0.0007611196488142014,-0.0015516598941758275,0.0009615346789360046,14.5600004196167,101.00294494628906,0.0,0.0,4,99,0.0,0.0,-39,10.0
22:53:05.268109,143.7328643798828,100.79425811767578,-87.98577880859375,95.01705932617188,0.0006665010005235672,0.0003266078419983387,-0.0004516374319791794,14.5625,102.00318908691406,0.0,0.0,4,100,0.0,0.0,-35,9.75
22:53:06.270378,143.7328643798828,68.99543762207031,-87.64257049560547,127.84635162353516,0.0005603451281785965,0.04493124410510063,0.004103073850274086,14.563750267028809,103.00318145751953,0.0,0.0,4,101,0.0,0.0,-36,9.75
22:53:07.272240,143.7328643798828,101.47897338867188,-87.97570037841797,95.40177154541016,-0.0017133764922618866,-5.7532452046871185e-05,-0.000632312148809433,14.551250457763672,104.00373077392578,0.0,0.0,4,102,0.0,0.0,-37,10.25
22:53:08.300991,143.7328643798828,82.9905776977539,-87.91474151611328,114.92546844482422,0.05355790629982948,0.036217473447322845,0.001784076914191246,14.557499885559082,105.03678894042969,0.0,0.0,4,103,0.0,0.0,-39,10.0
22:53:09.303422,143.7328643798828,101.77332305908203,-87.98966979980469,94.55741882324219,-0.0006085708737373352,-0.0002446363214403391,-0.0008212365210056305,14.5600004196167,106.03668212890625,0.0,0.0,4,104,0.0,0.0,-38,9.5
22:53:10.305724,143.7328643798828,101.49433898925781,-87.97299194335938,94.631591796875,0.0008249459788203239,-0.0007933457382023335,0.0015620831400156021,14.556249618530273,107.03668212890625,0.0,0.0,4,105,0.0,0.0,-35,9.75
