Time,Altitude,OrientX,OrientY,OrientZ,VelX,VelY,VelZ,Battery,TimeSinceStartup,Longitude,Latitude,State,Frame,Longitude Change,Latitude Change,RSSI,SNR,SensorByte
03:28:13.618375,2347.643310546875,99.90276336669922,88.03874969482422,138.90325927734375,-0.0015416359528899193,-0.0004297646228224039,-0.000309111550450325,15.142499923706055,57.487060546875,-0.0004833786515519023,-0.0,4,56,-0.0004833786515519023,-0.0,-50,10.0,248
03:28:14.620324,2347.702880859375,99.89019775390625,88.04765319824219,138.89329528808594,-0.0009976532310247421,-0.0003584099467843771,0.00042983517050743103,15.146249771118164,58.48706817626953,-0.0005628923536278307,0.0,4,57,-0.0005628923536278307,0.0,-50,11.0,248
03:28:15.621244,2347.746337890625,99.87377166748047,88.04654693603516,138.87806701660156,-0.000420471653342247,0.000267817173153162,0.0010585356503725052,15.145000457763672,59.487060546875,-0.0006494242115877569,0.0,4,58,-0.0006494242115877569,0.0,-50,10.25,248
03:28:16.623339,2347.7197265625,99.82525634765625,88.0478515625,138.8463134765625,0.0006230836734175682,0.0006586008239537477,-9.038671851158142e-05,15.145000457763672,60.48708724975586,-0.0008190470980480313,-0.0,4,59,-0.0008190470980480313,-0.0,-50,9.75,248
03:28:17.625253,2347.69873046875,99.7301254272461,88.04705047607422,138.751220703125,0.00031390972435474396,-0.0016303887823596597,0.0012553799897432327,15.145000457763672,61.487083435058594,-0.000845446134917438,0.0,4,60,-0.000845446134917438,0.0,-51,10.0,248
03:28:18.628582,2347.733154296875,99.78955078125,88.04634857177734,138.80575561523438,-0.0018389252945780754,-0.0004653374198824167,0.0002628397196531296,15.143750190734863,62.487083435058594,-0.0005239798338152468,0.0,4,61,-0.0005239798338152468,0.0,-50,10.0,248
03:28:19.667319,2347.699951171875,99.91292572021484,88.05307006835938,138.92257690429688,0.0011987099424004555,0.00043638749048113823,-0.0013697315007448196,15.143750190734863,63.537078857421875,-0.0008325099479407072,-0.0,4,62,-0.0008325099479407072,-0.0,-50,9.5,248
03:28:20.669279,2347.67626953125,99.92098999023438,88.0457534790039,138.94830322265625,-0.0015924815088510513,0.00013639917597174644,-0.0003300178796052933,15.145000457763672,64.53706359863281,-0.00046401011059060693,-0.0,4,63,-0.00046401011059060693,-0.0,-50,10.5,248
03:28:21.670328,2347.685546875,99.98334503173828,88.04374694824219,139.01272583007812,0.001237591728568077,0.0009634506423026323,0.00010200589895248413,15.145000457763672,65.53707122802734,-0.0007882710779085755,0.0,4,64,-0.0007882710779085755,0.0,-50,9.75,248
03:28:22.673240,2347.71728515625,100.001953125,88.0439453125,139.02908325195312,-0.0003780759871006012,-0.0001189112663269043,0.0002704765647649765,15.147500038146973,66.5370864868164,-0.0005652086110785604,0.0,4,65,-0.0005652086110785604,0.0,-50,10.0,248
03:28:23.674347,2347.7421875,100.01129913330078,88.0485610961914,139.03277587890625,-0.0017089135944843292,-0.00034149247221648693,-4.5496970415115356e-05,15.145000457763672,67.53707122802734,-0.0003856575349345803,0.0,4,66,-0.0003856575349345803,0.0,-50,9.75,248
03:28:24.677339,2347.71826171875,100.07217407226562,88.05016326904297,139.10853576660156,-0.0003048321232199669,-0.0010244236327707767,0.00013348646461963654,15.143750190734863,68.53707122802734,-0.0005255756550468504,0.0,4,67,-0.0005255756550468504,0.0,-51,9.75,248
03:28:25.678285,2347.6845703125,100.0396728515625,88.05096435546875,139.08375549316406,-0.0014512715861201286,-0.0007943260716274381,0.0002108737826347351,15.143750190734863,69.53707122802734,-0.00039928939077071846,0.0,4,68,-0.00039928939077071846,0.0,-50,10.25,248
03:28:26.718387,2347.71826171875,100.03388214111328,88.05076599121094,139.0868377685547,-0.00018249265849590302,0.0006815048400312662,-0.000860072672367096,15.142499923706055,70.58706665039062,-0.0005682841292582452,-0.0,4,69,-0.0005682841292582452,-0.0,-50,9.75,248
03:28:27.718347,2347.733154296875,100.09143829345703,88.04595184326172,139.1359405517578,-0.0005716104060411453,9.129149839282036e-05,1.7099082469940186e-06,15.143750190734863,71.58708190917969,-0.0004774095432367176,-0.0,4,70,-0.0004774095432367176,-0.0,-51,10.75,248
03:28:28.721320,2347.68212890625,100.11014556884766,88.04705047607422,139.15065002441406,0.0005625784397125244,0.00013213534839451313,-0.00012353062629699707,15.143750190734863,72.58705139160156,-0.0006117589655332267,-0.0,4,71,-0.0006117589655332267,-0.0,-50,10.25,248
03:28:29.723364,2347.714599609375,100.05732727050781,88.04354095458984,139.10862731933594,-0.0007616207003593445,7.363269105553627e-06,-0.0008863862603902817,15.145000457763672,73.58706665039062,-0.000476585904834792,-0.0,4,72,-0.000476585904834792,-0.0,-51,10.5,248
03:28:30.724301,2347.71728515625,100.10551452636719,88.04335021972656,139.14456176757812,0.0005843881517648697,0.0007311087101697922,0.00014956481754779816,15.143750190734863,74.58706665039062,-0.0006178359617479146,-0.0,4,73,-0.0006178359617479146,-0.0,-50,10.25,248
