Time,Altitude,OrientX,OrientY,OrientZ,VelX,VelY,VelZ,Battery,TimeSinceStartup,Longitude,Latitude,State,Frame,Longitude Change,Latitude Change,RSSI,SNR
22:37:41.243777,143.75938415527344,81.62731170654297,-88.25481414794922,87.45541381835938,0.00039334315806627274,0.0016219902317970991,-0.000952400267124176,14.676250457763672,28.270023345947266,0.0,0.0,4,27,109,37,-48,9.25
22:37:42.245766,143.75836181640625,81.38496398925781,-88.27024841308594,87.70391845703125,-0.0007706983014941216,-0.0012953802943229675,-0.000580228865146637,14.673749923706055,29.270009994506836,0.0,0.0,4,28,102,39,-55,9.75
22:37:43.249255,143.7869110107422,81.02550506591797,-88.27568817138672,88.10993957519531,0.012210055254399776,-0.00028232974000275135,0.0006623174995183945,14.673749923706055,30.270015716552734,0.0,0.0,4,29,109,37,-48,9.25
22:37:44.250903,143.76243591308594,80.62220764160156,-88.27693176269531,88.57337951660156,-0.0019142553210258484,-0.0023528633173555136,-0.0016070138663053513,14.672499656677246,31.270000457763672,0.0,0.0,4,30,113,39,-44,9.75
22:37:45.252623,143.77517700195312,80.36053466796875,-88.27149200439453,88.87268829345703,-9.678211063146591e-05,0.0004685278981924057,0.00028074346482753754,14.673749923706055,32.270023345947266,0.0,0.0,4,31,112,39,-45,9.75
22:37:46.254655,143.7818145751953,80.03107452392578,-88.2719497680664,89.18811798095703,0.0008952310308814049,-0.00017218338325619698,0.00037556514143943787,14.672499656677246,33.27020263671875,0.0,0.0,4,32,113,40,-44,10.0
22:37:47.291775,143.76243591308594,80.00786590576172,-88.26741790771484,89.21243286132812,0.0008138054981827736,-0.00031541334465146065,-0.00021453946828842163,14.673749923706055,34.31999588012695,0.0,0.0,4,33,110,41,-47,10.25
22:37:48.293714,143.78436279296875,79.72435760498047,-88.26866149902344,89.52375793457031,-0.00021580327302217484,0.0016399160958826542,0.0006684418767690659,14.675000190734863,35.32001876831055,0.0,0.0,4,34,115,39,-42,9.75
22:37:49.295839,143.78436279296875,80.04422760009766,-88.2779541015625,89.24696350097656,-0.001452661119401455,-0.0004456019960343838,4.5141205191612244e-05,14.663749694824219,36.32000732421875,0.0,0.0,4,35,115,40,-42,10.0
22:37:50.298239,143.77415466308594,80.03414916992188,-88.27976989746094,89.25111389160156,-0.0006568972021341324,-0.0014992505311965942,0.0006988272070884705,14.673749923706055,37.32001495361328,0.0,0.0,4,36,116,43,-41,10.75
22:37:51.300763,143.76243591308594,80.52249908447266,-88.39244842529297,88.26689910888672,-0.062254101037979126,0.003059691982343793,-0.010803187265992165,14.672499656677246,38.31999969482422,0.0,0.0,4,37,117,37,-40,9.25
22:37:52.342730,143.75938415527344,79.76200103759766,-88.38431549072266,88.54769134521484,0.0002815788611769676,0.0001519776415079832,-0.0008526500314474106,14.667499542236328,39.369998931884766,0.0,0.0,4,38,116,38,-41,9.5
22:37:53.343778,143.7685546875,79.49095153808594,-88.3782730102539,88.8030014038086,0.0015248926356434822,-0.0022805756889283657,-0.013064859434962273,14.672499656677246,40.369991302490234,0.0,0.0,4,39,113,40,-44,10.0
22:37:54.345703,143.7675323486328,62.57526779174805,-88.4323959350586,105.43526458740234,-0.006506046745926142,-0.032237809151411057,0.005598481744527817,14.672499656677246,41.3699951171875,0.0,0.0,4,40,112,39,-45,9.75
22:37:55.347845,143.72776794433594,66.61578369140625,-88.43952178955078,101.08810424804688,-0.00257073063403368,0.04075193032622337,-0.00812571495771408,14.673749923706055,42.36997985839844,0.0,0.0,4,41,112,44,-45,11.0
22:37:56.349743,143.74917602539062,78.50064086914062,-88.390380859375,89.20323181152344,-0.0005129026249051094,0.000635113101452589,0.002163700759410858,14.672499656677246,43.369998931884766,0.0,0.0,4,42,104,38,-53,9.5
22:37:57.394344,143.7609100341797,78.50005340576172,-88.3868637084961,89.18745422363281,0.0003270041197538376,0.0005197618156671524,-0.0009511355310678482,14.672499656677246,44.420021057128906,0.0,0.0,4,43,110,40,-47,10.0
22:37:58.394882,143.7609100341797,78.77145385742188,-88.390380859375,88.89820098876953,-0.0007918952032923698,-0.00012188521213829517,-0.0006810892373323441,14.671250343322754,45.42000198364258,0.0,0.0,4,44,115,40,-42,10.0
22:37:59.394805,143.7609100341797,79.0641860961914,-88.39574432373047,88.58966827392578,0.00013340730220079422,0.00029750028625130653,0.000153983011841774,14.671250343322754,46.41999816894531,0.0,0.0,4,45,116,44,-41,11.0
22:38:01.443567,143.7609100341797,78.83688354492188,-88.390625,88.79230499267578,-0.0012920387089252472,-0.0004334154073148966,0.0002967044711112976,14.671250343322754,48.47010803222656,0.0,0.0,4,47,117,38,-40,9.5
22:38:02.443902,143.7609100341797,79.11229705810547,-88.38819885253906,88.50591278076172,-0.0010020574554800987,0.0012700911611318588,-0.0010711532086133957,14.673749923706055,49.47010040283203,0.0,0.0,4,48,117,39,-40,9.75
22:38:03.447779,143.7609100341797,79.22151947021484,-88.3864974975586,88.54702758789062,-0.00030271895229816437,-0.001110427430830896,0.0008771289139986038,14.675000190734863,50.47010040283203,0.0,0.0,4,49,116,40,-41,10.0
22:38:04.449247,143.7609100341797,79.41432189941406,-88.38504028320312,88.36676788330078,4.682689905166626e-06,0.0018033641390502453,-0.0032116174697875977,14.671250343322754,51.47007369995117,0.0,0.0,4,50,113,38,-44,9.5
22:38:05.450920,143.7609100341797,79.38053131103516,-88.3860092163086,88.44213104248047,-0.00032744184136390686,-0.001337800407782197,0.0004648882895708084,14.667499542236328,52.47010803222656,0.0,0.0,4,51,112,38,-45,9.5
22:38:06.491553,143.7609100341797,79.52163696289062,-88.390380859375,88.38528442382812,5.42420893907547e-05,-6.770645268261433e-05,-1.5458092093467712e-05,14.668749809265137,53.519989013671875,0.0,0.0,4,52,113,43,-44,10.75
22:38:07.493547,143.7609100341797,79.62014770507812,-88.38552856445312,88.3063735961914,-0.001440899446606636,0.0005593786481767893,0.00013892538845539093,14.670000076293945,54.52000045776367,0.0,0.0,4,53,112,39,-45,9.75
22:38:08.495944,143.7609100341797,79.73487091064453,-88.39026641845703,88.1551284790039,-0.0002784859389066696,-6.092153489589691e-05,-0.00014933384954929352,14.672499656677246,55.519989013671875,0.0,0.0,4,54,113,39,-44,9.75
22:38:09.542845,143.7609100341797,79.536376953125,-88.39720153808594,88.33412170410156,-0.0010093571618199348,-0.005710145458579063,0.002434726804494858,14.670000076293945,56.56998825073242,0.0,0.0,4,55,110,40,-47,10.0
22:38:10.544362,143.7609100341797,80.44434356689453,-88.4241714477539,87.5689697265625,-0.00048453453928232193,0.001957959495484829,0.0007379874587059021,14.671250343322754,57.570003509521484,0.0,0.0,4,56,107,37,-50,9.25
22:38:11.546079,143.7609100341797,79.4014892578125,-88.38722229003906,88.4884262084961,0.0017899610102176666,-8.09994526207447e-05,0.0016378946602344513,14.675000190734863,58.56999588012695,0.0,0.0,4,57,111,41,-46,10.25
22:38:12.592619,143.7609100341797,79.46346282958984,-88.3897705078125,88.4791030883789,-0.00019362010061740875,-0.00012894067913293839,0.001791335642337799,14.671250343322754,59.62000274658203,0.0,0.0,4,58,107,39,-50,9.75
22:38:13.594861,143.7609100341797,79.48074340820312,-88.38844299316406,88.408203125,-0.0001839110627770424,-0.002262827707454562,0.0005070846527814865,14.664999961853027,60.62000274658203,0.0,0.0,4,59,110,41,-47,10.25
22:38:14.595039,143.7609100341797,79.21580505371094,-88.38334655761719,88.73424530029297,0.0005357591435313225,-0.0007554900366812944,-0.0009705182164907455,14.671250343322754,61.61997985839844,0.0,0.0,4,60,113,40,-44,10.0
22:38:15.597799,143.7609100341797,79.17005920410156,-88.38262176513672,88.75958251953125,0.0006590532138943672,-0.0002152200322598219,0.0006737634539604187,14.670000076293945,62.6199951171875,0.0,0.0,4,61,115,40,-42,10.0
22:38:16.599862,143.7609100341797,79.5723648071289,-88.38577270507812,88.3653564453125,-0.000997212715446949,0.0002625221386551857,-8.121877908706665e-05,14.6587495803833,63.619998931884766,0.0,0.0,4,62,113,40,-44,10.0
22:38:17.601765,143.7609100341797,79.7363510131836,-88.39014434814453,88.1739273071289,0.0006023570895195007,0.0006415897514671087,7.302314043045044e-05,14.6587495803833,64.61998748779297,0.0,0.0,4,63,107,39,-50,9.75
22:38:18.603154,143.7609100341797,82.43500518798828,-88.35538482666016,88.51969909667969,0.4946858286857605,0.013980502262711525,-0.002402249723672867,14.675000190734863,65.6200180053711,0.0,0.0,4,64,112,38,-45,9.5
22:38:19.604843,143.7609100341797,92.33594512939453,-88.33610534667969,92.34927368164062,-0.14778827130794525,-0.0044093383476138115,0.0008370876312255859,14.662500381469727,66.6199951171875,0.0,0.0,4,65,112,42,-45,10.5
22:38:20.642839,143.7609100341797,76.94847106933594,-88.36505126953125,86.23626708984375,0.3013688027858734,0.003972836770117283,0.0012666825205087662,14.668749809265137,67.66998291015625,0.0,0.0,4,66,104,39,-53,9.75
22:38:21.644830,143.7609100341797,90.36547088623047,-88.27352905273438,93.86177825927734,-1.2652117013931274,-0.05372229218482971,0.027001960203051567,14.663749694824219,68.66999816894531,0.0,0.0,4,67,108,43,-49,10.75
22:38:22.645924,143.7609100341797,94.167236328125,-88.33621978759766,93.26152038574219,0.41863560676574707,0.016935769468545914,0.0012146029621362686,14.666250228881836,69.66999053955078,0.0,0.0,4,68,112,38,-45,9.5
22:38:23.648438,143.7609100341797,83.6058120727539,-88.37128448486328,93.51234436035156,-0.8930387496948242,-0.03877149522304535,0.01172427088022232,14.657500267028809,70.66998291015625,0.0,0.0,4,69,106,38,-51,9.5
22:38:24.648798,143.7609100341797,90.51039123535156,-88.29371643066406,90.54889678955078,1.3178496360778809,0.03742217645049095,-0.013664864003658295,14.670000076293945,71.66998291015625,0.0,0.0,4,70,114,38,-43,9.5
22:38:25.652858,143.7609100341797,100.30741119384766,-88.31425476074219,97.2457046508789,-0.3795955181121826,-0.0083943335339427,0.007052691653370857,14.666250228881836,72.66998291015625,0.0,0.0,4,71,118,38,-39,9.5
22:38:26.654026,143.7609100341797,94.54705810546875,-88.29039001464844,91.20162963867188,0.9987784624099731,0.029663600027561188,0.010549034923315048,14.664999961853027,73.66999053955078,0.0,0.0,4,72,118,38,-39,9.5
22:38:27.655659,143.7609100341797,98.24564361572266,-88.3147201538086,96.11528015136719,-0.6950626373291016,-0.013016046956181526,0.0016503073275089264,14.671250343322754,74.67003631591797,0.0,0.0,4,73,108,39,-49,9.75
22:38:28.692896,143.7609100341797,87.95722198486328,-88.17285919189453,88.8631591796875,-5.638599395751953e-05,-0.00010825623758137226,0.0004523955285549164,14.668749809265137,75.7199935913086,0.0,0.0,4,74,113,41,-44,10.25
22:38:29.695132,143.7609100341797,95.63556671142578,-88.26583862304688,90.21564483642578,-7.082149386405945e-05,0.0006977573502808809,-0.000774601474404335,14.661250114440918,76.72005462646484,0.0,0.0,4,75,115,39,-42,9.75
22:38:30.694994,143.7609100341797,96.44725799560547,-88.24185943603516,89.40090942382812,-0.0003873491659760475,0.0007237154059112072,0.0005169324576854706,14.668749809265137,77.72000122070312,0.0,0.0,4,76,111,40,-46,10.0
22:38:31.696839,143.7609100341797,96.56146240234375,-88.24007415771484,89.28144073486328,-0.00011038035154342651,0.000691060908138752,-0.0008719116449356079,14.668749809265137,78.72003936767578,0.0,0.0,4,77,112,38,-45,9.5
22:38:32.742853,143.7609100341797,96.38846588134766,-88.23674011230469,89.44615173339844,-0.0020756665617227554,0.0009282978717237711,-0.0010000579059123993,14.668749809265137,79.77000427246094,0.0,0.0,4,78,115,39,-42,9.75
22:38:33.744739,143.7609100341797,96.49052429199219,-88.23763275146484,89.33562469482422,-0.0013787876814603806,-0.001385209383442998,0.0006800945848226547,14.667499542236328,80.77001953125,0.0,0.0,4,79,115,39,-42,9.75
22:38:34.746166,143.7609100341797,96.72830200195312,-88.24051666259766,89.0953369140625,0.0002065720036625862,0.000901383813470602,-0.00025511160492897034,14.65625,81.77001190185547,0.0,0.0,4,80,113,45,-44,11.25
22:38:35.747987,143.7609100341797,96.70896911621094,-88.24319458007812,89.10917663574219,8.215196430683136e-06,0.0007999541703611612,-0.0013007782399654388,14.666250228881836,82.77001190185547,0.0,0.0,4,81,119,39,-38,9.75
22:38:36.793516,143.7609100341797,96.6292724609375,-88.23973846435547,89.1853256225586,-4.336889833211899e-05,2.191634848713875e-06,0.0004222169518470764,14.667499542236328,83.82003021240234,0.0,0.0,4,82,115,40,-42,10.0
22:38:37.792919,143.7609100341797,96.64325714111328,-88.24475860595703,89.16859436035156,-0.0008272873237729073,-6.878864951431751e-05,-0.0018207281827926636,14.65999984741211,84.82000732421875,0.0,0.0,4,83,116,39,-41,9.75
22:38:38.842900,143.7609100341797,96.8358383178711,-88.24263763427734,88.97183990478516,0.000314321368932724,0.000960223376750946,0.0008981432765722275,14.6587495803833,85.8699951171875,0.0,0.0,4,84,114,39,-43,9.75
22:38:39.845157,143.7609100341797,96.82685852050781,-88.23841094970703,88.97711181640625,-0.00037359632551670074,0.0007425046060234308,0.0003850087523460388,14.6587495803833,86.8700180053711,0.0,0.0,4,85,113,38,-44,9.5
22:38:40.845976,143.7609100341797,96.57536315917969,-88.23619079589844,89.19725036621094,0.0007787980139255524,-0.0004210888873785734,0.0012510009109973907,14.666250228881836,87.87000274658203,0.0,0.0,4,86,115,48,-42,12.0
22:38:41.891686,143.7609100341797,96.57801055908203,-88.23773956298828,89.1033935546875,-0.0008443482220172882,-0.0004848896060138941,0.0004737861454486847,14.666250228881836,88.91999053955078,0.0,0.0,4,87,112,40,-45,10.0
22:38:42.893719,143.7609100341797,96.53511810302734,-88.23551940917969,89.13623046875,0.0002136463299393654,-0.0006522391922771931,-0.0007997937500476837,14.6537504196167,89.91999053955078,0.0,0.0,4,88,111,42,-46,10.5
22:38:43.901252,143.7609100341797,96.44316864013672,-88.23286437988281,89.25341796875,0.00018054712563753128,-0.0009168023243546486,0.0010103043168783188,14.666250228881836,90.92001342773438,0.0,0.0,4,89,114,39,-43,9.75
22:38:44.896888,143.7609100341797,96.28314208984375,-88.23607635498047,89.4655990600586,0.001269153319299221,0.0031230931635946035,-0.014560909941792488,14.666250228881836,91.91999816894531,0.0,0.0,4,90,111,44,-46,11.0
22:38:45.899818,143.7609100341797,96.5107421875,-88.23607635498047,89.32569885253906,-8.156988769769669e-05,-0.001781759667210281,-0.0017834622412919998,14.65625,92.91999816894531,0.0,0.0,4,91,109,38,-48,9.5
22:38:46.901789,143.7609100341797,96.59342956542969,-88.2383041381836,89.31706237792969,-0.0006402302533388138,-0.0004855012521147728,-0.0002876129001379013,14.661250114440918,93.92000579833984,0.0,0.0,4,92,113,40,-44,10.0
22:38:47.904311,143.7609100341797,96.7397689819336,-88.23497009277344,89.19078063964844,0.000907381996512413,0.0008044561836868525,0.0008034538477659225,14.662500381469727,94.92022705078125,0.0,0.0,4,93,112,42,-45,10.5
22:38:48.906854,143.7609100341797,96.68183135986328,-88.24230194091797,89.21897888183594,-0.0001540565863251686,-0.00015313923358917236,0.0029288791120052338,14.667499542236328,95.92002868652344,0.0,0.0,4,94,112,39,-45,9.75
22:38:49.906783,143.7609100341797,96.60407257080078,-88.25,89.27112579345703,-0.002787499688565731,-0.0008216486312448978,0.0005420949310064316,14.666250228881836,96.91999053955078,0.0,0.0,4,95,113,42,-44,10.5
22:38:50.909293,143.7609100341797,96.62662506103516,-88.2359619140625,89.27859497070312,0.0003911210224032402,-0.00014963955618441105,-0.0005831737071275711,14.661250114440918,97.91999816894531,0.0,0.0,4,96,111,39,-46,9.75
22:38:51.910657,143.7609100341797,96.34014892578125,-88.24341583251953,89.54830169677734,0.00025300774723291397,-0.0004385306965559721,0.001194274052977562,14.6587495803833,98.92000579833984,0.0,0.0,4,97,114,39,-43,9.75
22:38:52.913980,143.7609100341797,96.44703674316406,-88.2449722290039,89.40299987792969,-0.00025711674243211746,0.0009783264249563217,0.00037238188087940216,14.673749923706055,99.9200668334961,0.0,0.0,4,98,114,37,-43,9.25
22:38:53.942853,143.7609100341797,96.26290130615234,-88.2445297241211,89.56480407714844,-0.00020131748169660568,0.00047053699381649494,6.385333836078644e-05,14.663749694824219,100.9699935913086,0.0,0.0,4,99,113,42,-44,10.5
22:38:54.944490,143.7609100341797,96.3138198852539,-88.23497009277344,89.49380493164062,-0.0010606413707137108,0.0008480248507112265,-2.228282392024994e-05,14.654999732971191,101.9699935913086,0.0,0.0,4,100,113,40,-44,10.0
22:38:55.945820,143.7609100341797,96.35025024414062,-88.24140930175781,89.43302917480469,-0.000861532986164093,-8.36739782243967e-05,-0.00041218288242816925,14.671250343322754,102.9699935913086,0.0,0.0,4,101,112,38,-45,9.5
22:38:56.948766,143.7609100341797,96.10198211669922,-88.2322006225586,89.67652893066406,0.0010240217670798302,-0.0007740061264485121,-0.00013306550681591034,14.664999961853027,103.97000885009766,0.0,0.0,4,102,116,40,-41,10.0
22:38:57.950627,143.7609100341797,96.24443054199219,-88.24508666992188,89.5331802368164,0.0002813544124364853,0.00024291221052408218,-0.001263665035367012,14.664999961853027,104.97000122070312,0.0,0.0,4,103,110,40,-47,10.0
22:38:58.951824,143.7609100341797,96.29705810546875,-88.23963165283203,89.45256805419922,-0.00013386737555265427,0.0009881998412311077,-0.0014880411326885223,14.664999961853027,105.97002410888672,0.0,0.0,4,104,113,38,-44,9.5
22:38:59.955147,143.7609100341797,96.24024963378906,-88.2421875,89.54866790771484,0.0006458945572376251,0.0003091914113610983,0.0011522602289915085,14.661250114440918,106.9701919555664,0.0,0.0,4,105,113,39,-44,9.75
22:39:00.992911,143.7609100341797,96.23603820800781,-88.23197937011719,89.57389068603516,0.0002569630742073059,-9.68053936958313e-05,-0.0024128854274749756,14.664999961853027,108.0199966430664,0.0,0.0,4,106,112,38,-45,9.5
22:39:01.994974,143.7609100341797,96.28864288330078,-88.23009490966797,89.54090881347656,-0.0009120376780629158,-0.002888327231630683,0.0110218096524477,14.663749694824219,109.02007293701172,0.0,0.0,4,107,123,39,-34,9.75
22:39:02.996964,143.7609100341797,96.24888610839844,-88.23519134521484,89.56108093261719,-0.001318579539656639,-0.0007878714241087437,0.002311505377292633,14.65250015258789,110.01998901367188,0.0,0.0,4,108,121,40,-36,10.0
22:39:03.999930,143.7609100341797,96.39694213867188,-88.23719024658203,89.44818878173828,-0.0002942970022559166,0.0013272808864712715,0.0011196844279766083,14.664999961853027,111.01998138427734,0.0,0.0,4,109,121,44,-36,11.0
22:39:05.001577,143.7609100341797,96.61410522460938,-88.24252319335938,89.18465423583984,0.0009243516251444817,3.220490179955959e-05,0.0015852730721235275,14.661250114440918,112.01998901367188,0.0,0.0,4,110,122,40,-35,10.0
22:39:06.042972,143.7609100341797,96.58419799804688,-88.24230194091797,89.16678619384766,0.00042609497904777527,1.7076963558793068e-05,0.0006664730608463287,14.657500267028809,113.06999206542969,0.0,0.0,4,111,122,40,-35,10.0
22:39:07.043693,143.7609100341797,96.58889770507812,-88.23896026611328,89.13934326171875,-0.000881468877196312,-0.0004665681626647711,-5.684792995452881e-06,14.65250015258789,114.06998443603516,0.0,0.0,4,112,121,39,-36,9.75
22:39:08.045887,143.7609100341797,96.26387023925781,-88.23541259765625,89.49176788330078,0.0006699832156300545,-0.0007082880474627018,0.00018281489610671997,14.664999961853027,115.06999969482422,0.0,0.0,4,113,121,41,-36,10.25
22:39:09.048033,143.7609100341797,96.36148834228516,-88.23663330078125,89.3967514038086,-0.00047921016812324524,-0.0009865864412859082,-0.0005263034254312515,14.661250114440918,116.06999206542969,0.0,0.0,4,114,121,38,-36,9.5
